id_booking,fecha_inicio,producto,estado,fecha_fin,fecha_creacion,tipo_evento,pax,total_evento,sala,fb,alojamiento,antelacion_dias
30296,2025-12-11,Salas,Perdido,2025-12-11,2025-11-26,,,0.0,0.0,0.0,0.0,15.0
30332,2025-12-02,Salas,CONFIRMACIÓN,2025-12-02,2025-11-26,REUNIÓN,22.0,151.76,0.0,151.76,0.0,6.0
30334,2025-12-03,Salas,CONFIRMACIÓN,2025-12-03,2025-11-26,REUNIÓN,32.0,321.08,0.0,321.08,0.0,7.0
30336,2025-12-04,Salas,CONFIRMACIÓN,2025-12-04,2025-11-26,REUNIÓN,62.0,544.32,0.0,544.32,0.0,8.0
30337,2025-12-04,Salas,CONFIRMACIÓN,2025-12-04,2025-11-26,REUNIÓN,17.0,85.29,0.0,85.29,0.0,8.0
30365,2025-12-10,Salas,Perdido,2025-12-10,2025-11-27,,,0.0,0.0,0.0,0.0,13.0
30367,2025-12-10,Salas,Perdido,2025-12-10,2025-11-27,,,0.0,0.0,0.0,0.0,13.0
30449,2025-12-09,Salas,CONFIRMACIÓN,2025-12-13,2025-12-01,REUNIÓN,26.0,179.35,0.0,179.35,0.0,8.0
30465,2025-12-11,Salas,CONFIRMACIÓN,2025-12-11,2025-12-01,REUNIÓN,33.0,331.11,0.0,331.11,0.0,10.0
30466,2025-12-11,Salas,CONFIRMACIÓN,2025-12-11,2025-12-01,REUNIÓN,11.0,55.18,0.0,55.18,0.0,10.0
30476,2025-12-10,Salas,CONFIRMACIÓN,2025-12-10,2025-12-01,REUNIÓN,28.0,280.94,0.0,280.94,0.0,9.0
30486,2025-12-09,Salas,CONFIRMACIÓN,2025-12-09,2025-12-01,REUNIÓN,20.0,137.96,0.0,137.96,0.0,8.0
30531,2025-12-12,Salas,CONFIRMACIÓN,2025-12-12,2025-12-02,BANQUETE,50.0,2426.25,2027.41,398.84,0.0,10.0
30546,2025-12-16,Salas,Perdido,2025-12-16,2025-12-02,,,0.0,0.0,0.0,0.0,14.0
30565,2025-12-16,Salas,Perdido,2025-12-16,2025-12-03,,,0.0,0.0,0.0,0.0,13.0
30567,2025-12-15,Salas,Perdido,2025-12-15,2025-12-04,,,0.0,0.0,0.0,0.0,11.0
30578,2025-12-08,Salas,CONFIRMACIÓN,2025-12-08,2025-12-03,BANQUETE,6.0,135.45,135.45,0.0,0.0,5.0
30675,2025-12-20,Salas,Perdido,2025-12-20,2025-12-05,,,0.0,0.0,0.0,0.0,15.0
30681,2025-12-25,Salas,CONFIRMACIÓN,2025-12-25,2025-12-05,BANQUETE,26.0,1108.71,1108.71,0.0,0.0,20.0
30691,2025-12-13,Salas,CONFIRMACIÓN,2025-12-13,2025-12-08,BANQUETE,8.0,265.89,265.89,0.0,0.0,5.0
30692,2025-12-16,Salas,CONFIRMACIÓN,2025-12-16,2025-12-08,REUNIÓN,22.0,151.76,0.0,151.76,0.0,8.0
30693,2025-12-18,Salas,CONFIRMACIÓN,2025-12-18,2025-12-08,REUNIÓN,13.0,65.22,0.0,65.22,0.0,10.0
30694,2025-12-18,Salas,CONFIRMACIÓN,2025-12-18,2025-12-08,REUNIÓN,20.0,100.34,0.0,100.34,0.0,10.0
30700,2025-12-17,Salas,Perdido,2025-12-17,2025-12-09,,,0.0,0.0,0.0,0.0,8.0
30766,2025-12-16,Salas,Perdido,2025-12-16,2025-12-11,,,0.0,0.0,0.0,0.0,5.0
30780,2025-12-13,Salas,CONFIRMACIÓN,2025-12-13,2025-12-10,COCKTAIL,130.0,0.0,0.0,0.0,0.0,3.0
30910,2025-12-24,Salas,CONFIRMACIÓN,2025-12-24,2025-12-16,BANQUETE,20.0,790.15,790.15,0.0,0.0,8.0
31180,2025-12-26,Salas,CONFIRMACIÓN,2025-12-26,2025-12-26,BANQUETE,38.0,1584.44,1584.44,0.0,0.0,0.0
